Customer_Name,#Purchases,Total_Sales,Average Profit % gained,First_Purchase_Date,Latest_Purchase_Date,Products_Purchased,Location_Count,Avg_delivery_time
Ted Trevino,14,4915.602000000001,46.500233536856925,2014-05-18,2017-11-29,"['Xerox 1920' 'Deflect-o Glass Clear Studded Chair Mats' 'Xerox 1949'
 'Advantus Plastic Paper Clips'
 'Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner'
 'Global Troy Executive Leather Low-Back Tilter'
 'GBC DocuBind P50 Personal Binding Machine'
 'Space Solutions HD Industrial Steel Shelving.'
 'Avery File Folder Labels' 'Avery 499'
 'Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back'
 'Executive Impressions 13"" Chairman Wall Clock'
 'Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""'
 'Samsung Galaxy S4']","['Los Angeles' 'Akron' 'Chesapeake' 'Seattle' 'Philadelphia' 'Chattanooga'
 'Rochester']",4.214285714285714
Thais Sissman,2,4.833000000000001,-40.58823529411764,2015-07-19,2017-01-07,['Wilson Jones DublLock D-Ring Binders' 'Zipper Ring Binder Pockets'],['Phoenix' 'Ormond Beach'],3.5
Thea Hendricks,7,2422.824,27.40862368510854,2014-09-27,2017-01-20,"['RCA Visys Integrated PBX 8-Line Router'
 'DMI Arturo Collection Mission-style Design Wood Chair' 'Xerox 1919'
 'Eldon 200 Class Desk Accessories, Burgundy' 'Samsung Galaxy S4'
 'Neat Ideas Personal Hanging Folder Files, Black'
 '4009 Highlighters by Sanford']",['Los Angeles' 'San Diego' 'Toledo' 'Glendale' 'Salem'],4.571428571428571
Thea Hudgings,9,2942.772,22.209037010752496,2014-09-23,2017-11-02,"['Eldon Image Series Black Desk Accessories'
 'Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210'
 'Colored Envelopes' 'Wilson Electronics DB Pro Signal Booster'
 'Wilson Jones Suede Grain Vinyl Binders' 'Xerox 213'
 'Global High-Back Leather Tilter, Burgundy'
 'Tennsco 16-Compartment Lockers with Coat Rack'
 'Howard Miller 16"" Diameter Gallery Wall Clock']",['Philadelphia' 'Newark' 'Providence' 'Houston'],4.333333333333333
Theone Pippenger,16,4454.0560000000005,23.935655181484503,2015-04-14,2017-12-22,"['Acme Stainless Steel Office Snips'
 'Microsoft Wireless Mobile Mouse 4000' 'Hon GuestStacker Chair'
 'Logitech\xa0Gaming G510s - Keyboard' 'Bevis 44 x 96 Conference Tables'
 'Revere Boxed Rubber Bands by Revere' 'Letter Slitter'
 'Logitech Wireless Marathon Mouse M705'
 'Samsung Galaxy S III - 16GB - pebble blue (T-Mobile)'
 'Fellowes Bankers Box Staxonsteel Drawer File/Stacking System'
 'Super Decoflex Portable Personal File' 'Newell 310'
 'First Data TMFD35 PIN Pad'
 'Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology'
 'Acco Translucent Poly Ring Binders'
 'Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors']","['Philadelphia' 'Detroit' 'Smyrna' 'Columbus' 'Georgetown' 'Waco'
 'Rochester' 'Naperville' 'Springfield']",3.625
Theresa Coyne,4,1038.26,35.17267267267268,2017-09-15,2017-09-15,"['DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7'
 'SAFCO Folding Chair Trolley' 'Plantronics 81402'
 'Contico 72""H Heavy-Duty Storage System']",['Lakewood'],4.0
Theresa Swint,17,2163.6240000000003,17.33019150710846,2014-04-23,2016-08-13,"['Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector'
 'Super Bands, 12/Pack' 'Crayola Colored Pencils' 'Plantronics 81402'
 'Assorted Color Push Pins'
 'GBC Velobind Prepunched Cover Sets, Regency Series'
 'Wilson Jones Suede Grain Vinyl Binders'
 'Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black'
 'GBC Wire Binding Strips'
 'Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black'
 'Pyle PMP37LED'
 'GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box'
 'Xerox 2' ""O'Sullivan Living Dimensions 2-Shelf Bookcases""
 'Avery Round Ring Poly Binders' 'Elite 5"" Scissors'
 'Executive Impressions 10"" Spectator Wall Clock']",['Toledo' 'Philadelphia' 'York' 'Columbus' 'West Allis' 'San Francisco'],4.0
Thomas Boland,11,3589.296,39.00705068427585,2014-12-08,2017-11-02,"['Companion Letter/Legal File, Black' 'Avery 473'
 'Acme Value Line Scissors' 'Avery Hanging File Binders'
 'Letter or Legal Size Expandable Poly String Tie Envelopes'
 'Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back'
 'Logitech diNovo Edge Keyboard' 'Super Decoflex Portable Personal File'
 'Fellowes Bankers Box Recycled Super Stor/Drawer'
 'Fellowes Bankers Box Staxonsteel Drawer File/Stacking System'
 'TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad']",['Houston' 'New York City' 'Henderson' 'Wilson'],4.0
Thomas Brumley,4,816.174,52.835111909461304,2014-12-27,2017-11-11,"['Zipper Ring Binder Pockets' ""Global Push Button Manager's Chair, Indigo""
 '12 Colored Short Pencils' 'Dax Clear Box Frame']",['Fayetteville' 'New York City' 'Riverside' 'Los Angeles'],3.0
Thomas Seio,19,5371.09,28.18611673858439,2014-03-21,2017-06-15,"['Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black'
 'Case Logic 2.4GHz Wireless Keyboard' 'Xerox 1941'
 'APC 7 Outlet Network SurgeArrest Surge Protector' 'DIXON Oriole Pencils'
 'Xerox 1909' 'Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock'
 'Tennsco Commercial Shelving' 'Apple iPhone 5'
 'Belkin F5C206VTEL 6 Outlet Surge' 'Astroparche Fine Business Paper'
 'Tripp Lite TLP810NET Broadband Surge for Modem/Fax' 'HTC One'
 'Staple-based wall hangings'
 'Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf'
 'Samsung Galaxy S III - 16GB - pebble blue (T-Mobile)' 'Staple holder'
 'Hot File 7-Pocket, Floor Stand' 'Xerox 1955']","['Hackensack' 'San Francisco' 'North Las Vegas' 'Asheville' 'Riverside'
 'Chicago' 'Nashville']",3.9473684210526314
Thomas Thornton,15,1427.044,29.487224757336367,2014-09-23,2017-06-30,"['Newell 312' 'Maxell 4.7GB DVD-RW 3/Pack'
 'Ibico Covers for Plastic or Wire Binding Elements'
 'Fellowes Twister Kit, Gray/Clear, 3/pkg' 'Xerox 1949'
 'ACCOHIDE 3-Ring Binder, Blue, 1""' 'Presstex Flexible Ring Binders'
 'Global Ergonomic Managers Chair' 'Binder Posts'
 'Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection'
 'Boston Heavy-Duty Trimline Electric Pencil Sharpeners' 'Xerox 1919'
 'Pyle PMP37LED' 'Newell 351']","['Houston' 'San Francisco' 'New York City' 'Virginia Beach' 'Chula Vista'
 'Los Angeles' 'Dover']",2.933333333333333
Tiffany House,13,1022.2010000000001,15.181983248084988,2014-11-04,2017-09-04,"['Acme Tagit Stainless Steel Antibacterial Scissors' 'Easy-staple paper'
 'ClearOne Communications CHAT 70 OC\xa0Speaker Phone'
 'OIC #2 Pencils, Medium Soft' 'Holmes HEPA Air Purifier'
 'Hon 61000 Series Interactive Training Tables'
 'Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector'
 'Rogers Jumbo File, Granite' 'Newell 343'
 'Imation\xa016GB Mini TravelDrive USB 2.0\xa0Flash Drive'
 'Global Task Chair, Black' 'Storex Dura Pro Binders' 'Xerox 222']","['Dallas' 'Philadelphia' 'New York City' 'Los Angeles' 'Long Beach' 'Yuma'
 'Chicago']",4.153846153846154
Tim Brockman,19,1602.376,22.15005454149776,2014-12-08,2017-01-15,"['Jawbone JAMBOX Wireless Bluetooth Speaker' 'Xerox 1895'
 'GBC Recycled VeloBinder Covers' 'Avery 499'
 'Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""'
 'Samsung HM1900 Bluetooth Headset'
 'Acco Side-Punched Conventional Columnar Pads'
 'SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card' 'Avery 492'
 'Xerox 232' 'Adjustable Personal File Tote' 'Newell 35'
 'Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue'
 'Logitech 910-002974 M325 Wireless Mouse for Web Scrolling'
 'Maxell 74 Minute CDR, 10/Pack' 'Acco D-Ring Binder w/DublLock'
 'Global Deluxe High-Back Office Chair in Storm'
 ""O'Sullivan 2-Shelf Heavy-Duty Bookcases"" 'Security-Tint Envelopes']",['New York City' 'Los Angeles' 'Salem' 'Austin' 'Seattle' 'Bloomington'],4.052631578947368
Tim Taslimi,3,439.5,33.76272063861833,2015-08-15,2016-11-19,"['Fellowes Super Stor/Drawer Files'
 'Kensington 6 Outlet Guardian Standard Surge Protector'
 'Acco 6 Outlet Guardian Premium Plus Surge Suppressor']",['Los Angeles' 'New York City' 'Indianapolis'],3.6666666666666665
Toby Braunhardt,11,2198.45,53.03061097209477,2014-06-21,2016-05-26,"['Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright)'
 'Wilson Jones Turn Tabs Binder Tool for Ring Binders'
 'Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""'
 '9-3/4 Diameter Round Wall Clock'
 'BlueLounge Milo Smartphone Stand, White/Metallic'
 'Logitech\xa0P710e Mobile Speakerphone'
 'Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""'
 'GE 2-Jack Phone Line Splitter'
 'Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter'
 'Wilson Jones data.warehouse D-Ring Binders with DublLock'
 'SpineVue Locking Slant-D Ring Binders by Cardinal']",['Washington' 'Jacksonville' 'Norman' 'New York City' 'Phoenix'],4.181818181818182
Toby Carlisle,16,4266.812,33.81129279948834,2014-10-14,2017-12-03,"['Xerox 1888' 'Avery 505'
 'Cisco CP-7937G Unified IP Conference Station Phone'
 'Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology'
 'DIXON Oriole Pencils' 'Acco Suede Grain Vinyl Round Ring Binder'
 'Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting'
 'OIC Binder Clips, Mini, 1/4"" Capacity, Black'
 'BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain'
 'Eldon 200 Class Desk Accessories, Burgundy'
 'Sony Micro Vault Click 8 GB USB 2.0 Flash Drive' 'GE 30524EE4'
 'Wilson Jones Legal Size Ring Binders'
 'WD My Passport Ultra 500GB Portable External Hard Drive'
 'SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h'
 'Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms']","['San Diego' 'New York City' 'Tallahassee' 'Thornton' 'Jupiter'
 'Westminster' 'Houston' 'Everett']",3.0625
Toby Gnade,9,3058.3720000000003,30.889899793517575,2015-03-09,2017-01-27,"['Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind'
 'Avery Self-Adhesive Photo Pockets for Polaroid Photos'
 'Jensen SMPS-640 -\xa0speaker phone' 'Avery 514'
 'SAFCO Boltless Steel Shelving' 'Xerox 1899' 'SAFCO Arco Folding Chair'
 'Hon Metal Bookcases, Black'
 'Hewlett Packard 610 Color Digital Copier / Printer']",['Los Angeles' 'New York City' 'Raleigh' 'Mesa' 'Des Moines'],4.0
Toby Ritter,7,675.942,66.62936665303808,2014-12-01,2017-06-20,"['Razer Kraken PRO Over Ear PC and Music Headset' 'Avery 508'
 'Geemarc AmpliPOWER60'
 'Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts' 'Xerox 200'
 'Howard Miller 11-1/2"" Diameter Grantwood Wall Clock'
 'Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled']",['Belleville' 'Cedar Rapids' 'San Francisco' 'Nashville' 'Seattle'],4.428571428571429
Toby Swindell,12,974.782,26.28653076880943,2014-01-19,2017-05-18,"['Acco Suede Grain Vinyl Round Ring Binder'
 'Master Caster Door Stop, Large Neon Orange'
 'Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red'
 'Avery Reinforcements for Hole-Punch Pages' 'Xerox 225'
 'Fellowes Bankers Box Staxonsteel Drawer File/Stacking System'
 'Avery Premier Heavy-Duty Binder with Round Locking Rings'
 'GBC Standard Recycled Report Covers, Clear Plastic Sheets'
 'TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page'
 'Tyvek  Top-Opening Peel & Seel Envelopes, Plain White'
 ""O'Sullivan 4-Shelf Bookcase in Odessa Pine""
 'Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""']",['Houston' 'New York City' 'Los Angeles' 'Scottsdale' 'San Francisco'],3.25
Todd Boyes,13,834.328,50.914188532113066,2016-01-25,2017-08-06,"['Luxo Economy Swing Arm Lamp'
 'Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red'
 'BIC Liqua Brite Liner' 'Dixon Ticonderoga Maple Cedar Pencil, #2'
 'Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""'
 ""Acco Six-Outlet Power Strip, 4' Cord Length""
 'Hon 4-Shelf Metal Bookcases'
 'QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3'
 'Poly Designer Cover & Back' 'Apple EarPods with Remote and Mic'
 '14-7/8 x 11 Blue Bar Computer Printout Paper'
 'Portfile Personal File Boxes'
 'Southworth 25% Cotton Premium Laser Paper and Envelopes']",['New York City' 'Plainfield' 'Sandy Springs' 'Cedar Hill' 'Houston'],2.3076923076923075
Todd Sumrall,15,11891.751,28.49609586407246,2014-10-28,2017-11-24,"['Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages'
 'Global Ergonomic Managers Chair' 'Canon Imageclass D680 Copier / Fax'
 'Avery Non-Stick Binders'
 'Serrated Blade or Curved Handle Hand Letter Openers'
 'Premier Automatic Letter Opener'
 ""O'Sullivan Living Dimensions 2-Shelf Bookcases""
 'Eldon Portable Mobile Manager' 'Bestar Classic Bookcase'
 'Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table'
 'Wilson Electronics DB Pro Signal Booster' 'Tuf-Vin Binders'
 'Samsung HM1900 Bluetooth Headset'
 'Global High-Back Leather Tilter, Burgundy'
 '3D Systems Cube Printer, 2nd Generation, Magenta']",['New York City' 'Chicago' 'Los Angeles' 'Phoenix' 'Wilmington'],2.933333333333333
Tom Ashbrook,10,14595.620000000003,32.151199921178424,2014-09-12,2017-10-22,"['Canon imageCLASS 2200 Advanced Copier'
 'Polycom CX600 IP Phone VoIP phone'
 'Globe Weis Peel & Seel First Class Envelopes'
 'i.Sound Portable Power - 8000 mAh'
 'Compact Automatic Electric Letter Opener'
 'SanDisk Cruzer 16 GB USB Flash Drive'
 'GBC DocuBind P100 Manual Binding Machine'
 'Seth Thomas 8 1/2"" Cubicle Clock'
 'Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting'
 'Newell 326']",['New York City' 'Olathe' 'Chicago'],3.9
Tom Boeckenhauer,17,9133.99,47.05289135924416,2014-01-21,2017-06-11,"['Ibico Laser Imprintable Binding System Covers'
 'Avery Durable Poly Binders'
 'Executive Impressions 13"" Clairmont Wall Clock'
 'GBC Laser Imprintable Binding System Covers, Desert Sand' 'Xerox 2000'
 '3M Polarizing Task Lamp with Clamp Arm, Light Gray'
 'Plantronics Cordless\xa0Phone Headset\xa0with In-line Volume - M214C'
 'Acco Perma 4000 Stacking Storage Drawers' 'Xerox 1939'
 'Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue'
 'Cisco Desktop Collaboration Experience DX650 IP Video Phone'
 'Belkin 19"" Vented Equipment Shelf, Black'
 ""O'Sullivan 3-Shelf Heavy-Duty Bookcases""
 'HP Designjet T520 Inkjet Large Format Printer - 24"" Color'
 'Manco Dry-Lighter Erasable Highlighter'
 'AT&T CL83451 4-Handset Telephone' 'Ultra Door Pull Handle']",['Seattle' 'Tulsa' 'Alexandria' 'New York City' 'Los Angeles' 'Miami'],3.235294117647059
Tom Prescott,10,5329.0048,-20.09301113379087,2015-11-28,2017-09-17,"['Xerox 1984' 'GBC ProClick 150 Presentation Binding System'
 'Razer Kraken PRO Over Ear PC and Music Headset' 'Stacking Trays by OIC'
 'Belkin F9S820V06 8 Outlet Surge'
 'Angle-D Binders with Locking Rings, Label Holders'
 'GBC ProClick Spines for 32-Hole Punch'
 'Sauder Camden County Collection Libraries, Planked Cherry Finish'
 'Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""'
 'HON 5400 Series Task Chairs for Big and Tall']",['Seattle' 'Houston' 'Dallas' 'Freeport' 'Philadelphia'],4.0
Tom Stivers,7,2054.14,36.194134439748474,2014-07-30,2017-07-11,"['Newell Chalk Holder' 'Master Giant Foot Doorstop, Safety Yellow'
 'Rush Hierlooms Collection 1"" Thick Stackable Bookcases'
 'GE 4 Foot Flourescent Tube, 40 Watt'
 'Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors'
 'Belkin iPhone and iPad Lightning Cable'
 'Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""']",['Los Angeles' 'Oklahoma City' 'Seattle' 'Reading' 'San Diego'],4.285714285714286
Tonja Turnell,14,5364.808,32.48887404615994,2015-12-08,2017-12-18,"['Pizazz Global Quick File' 'Xerox 1945'
 'Wilson Electronics DB Pro Signal Booster' 'Newell 347'
 'Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock'
 'Avery 497' 'Crate-A-Files' 'KI Adjustable-Height Table'
 'Samsung Galaxy S4 Mini' 'DAX Wood Document Frame'
 'Innergie mMini Combo Duo USB Travel Charging Kit'
 'SAFCO Arco Folding Chair' 'Newell 335'
 'Plantronics Encore H101 Dual Earpieces\xa0Headset']","['Aurora' 'Fort Worth' 'Los Angeles' 'Houston' 'Richmond' 'San Francisco'
 'Charlotte']",4.142857142857143
Tony Chapman,11,1244.976,10.958865066409395,2014-11-22,2017-07-30,"['Bevis 44 x 96 Conference Tables'
 'NETGEAR N750 Dual Band Wi-Fi Gigabit Router'
 'Belkin 6 Outlet Metallic Surge Strip' 'Acme Value Line Scissors'
 'Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""'
 'Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""'
 'BIC Brite Liner Grip Highlighters, Assorted, 5/Pack'
 'GBC Linen Binding Covers' 'GBC ProClick Punch Binding System'
 'Xerox 1958' 'Dana Halogen Swing-Arm Architect Lamp']","['Columbus' 'Aurora' 'Seattle' 'Bolingbrook' 'Washington' 'Danville'
 'Lakewood' 'Fayetteville' 'Fort Collins']",3.6363636363636362
Tony Molinari,4,1094.6779999999999,39.19266066829791,2017-03-30,2017-08-22,"['Multimedia Mailers' 'Hon Racetrack Conference Tables'
 'Tensor Computer Mounted Lamp' 'Nortel Networks T7316 E Nt8 B27']",['Oklahoma City' 'San Francisco' 'Yonkers'],2.5
Tony Sayre,14,2243.2740000000003,14.792297089811777,2014-12-20,2017-12-19,"['Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags'
 'SAFCO Arco Folding Chair'
 'Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright)'
 'Avery Self-Adhesive Photo Pockets for Polaroid Photos'
 'Plantronics Audio 995 Wireless Stereo Headset'
 'Wilson Jones Easy Flow II Sheet Lifters'
 'Kingston Digital DataTraveler 64GB USB 2.0' 'OIC Stacking Trays'
 'Tennsco Industrial Shelving' ""O'Sullivan 2-Shelf Heavy-Duty Bookcases""
 'Hoover Shoulder Vac Commercial Portable Vacuum'
 'Eldon Gobal File Keepers' 'SAFCO Commercial Wire Shelving, Black'
 'Luxo Professional Combination Clamp-On Lamps']",['Columbia' 'San Francisco' 'Clovis' 'Parker' 'Cleveland' 'Concord'],4.142857142857143
Tracy Blumstein,20,4737.486000000001,20.615738190331506,2014-10-17,2017-09-14,"['Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish'
 'Avery Recycled Flexi-View Covers for Binding Systems'
 'Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock'
 'Poly String Tie Envelopes'
 'BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain'
 'Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red'
 'Lumber Crayons'
 'Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""'
 'Easy-staple paper' 'Microsoft Arc Touch Mouse' 'Xerox 216'
 'Southworth 100% Cotton The Best Paper'
 'Fellowes Superior 10 Outlet Split Surge Protector'
 'Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal'
 'Nu-Dell Float Frame 11 x 14 1/2'
 'GBC Standard Recycled Report Covers, Clear Plastic Sheets'
 'Case Logic 2.4GHz Wireless Keyboard'
 'Fellowes Bankers Box Stor/Drawer Steel Plus'
 'Cardinal HOLDit! Binder Insert Strips,Extra Strips'
 'Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright)']","['Philadelphia' 'Jackson' 'Portland' 'Concord' 'Fairfield' 'Sierra Vista'
 'Beaumont' 'New York City' 'Los Angeles']",3.9
Tracy Collins,10,742.558,41.616501134589484,2014-11-03,2017-12-26,"['Sauder Cornerstone Collection Library'
 'Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page'
 'Executive Impressions 10"" Spectator Wall Clock'
 'Acco Economy Flexible Poly Round Ring Binder'
 'Grandstream GXP2100 Mainstream Business Phone'
 'Fellowes Command Center 5-outlet power strip'
 'Griffin GC36547 PowerJolt SE Lightning Charger'
 'Logitech G35 7.1-Channel Surround Sound Headset'
 'Prang Dustless Chalk Sticks'
 'REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages']",['Arlington' 'New York City' 'Columbus' 'Los Angeles' 'San Francisco'],3.6
Tracy Hopkins,13,4234.096,46.1087432083649,2014-04-05,2017-10-19,"['Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box'
 'Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled'
 'Fluorescent Highlighters by Dixon' 'Nortel Networks T7316 E Nt8 B27'
 'Razer Kraken PRO Over Ear PC and Music Headset'
 'GBC DocuBind P400 Electric Binding System'
 'Belkin F5C206VTEL 6 Outlet Surge'
 'Howard Miller 13"" Diameter Pewter Finish Round Wall Clock' 'Xerox 1888'
 'DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7'
 'Seth Thomas 12"" Clock w/ Goldtone Case'
 'Polycom VoiceStation 500 Conference\xa0phone'
 'Global Ergonomic Managers Chair']","['New York City' 'Detroit' 'Jacksonville' 'Burlington' 'Columbia'
 'Everett']",3.6923076923076925
Tracy Poddar,10,1936.64,13.497558060109546,2015-03-01,2017-01-14,"['Imation\xa08GB Mini TravelDrive USB 2.0\xa0Flash Drive'
 'Mobile Personal File Cube'
 'Serrated Blade or Curved Handle Hand Letter Openers'
 'Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal'
 'Southworth 25% Cotton Premium Laser Paper and Envelopes'
 'Global Enterprise Series Seating High-Back Swivel/Tilt Chairs'
 'Dot Matrix Printer Tape Reel Labels, White, 5000/Box' 'Xerox 1887'
 'Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany'
 'Jackery Bar Premium Fast-charging Portable Charger']",['Aurora' 'Eugene' 'Grand Prairie' 'Coppell'],2.1
